t,el1,el2
3593,-1.9853588,1.7112623
3594,-2.0629132,2.2231016
3595,-2.0005076,2.5860646
3596,-1.7053721,2.7770908
3597,-0.956618,2.8190634
3598,-0.2513412,2.7869973
3599,0.22050337,2.7161443
3600,0.61650777,2.6113217
3601,0.96848696,2.4882581
3602,1.2793356,2.3656678
3603,1.5072132,2.2072768
3604,1.5933515,2.069971
3605,1.612499,1.9026257
3606,1.5774549,1.7449155
3607,1.4680116,1.5640929
3608,1.3410116,1.40595
3609,1.1976631,1.2452503
3610,1.0492893,1.056496
3611,0.8799686,0.87095344
3612,0.71463317,0.6768429
3613,0.53452015,0.493673
3614,0.3434217,0.30015737
3615,0.14758879,0.099521965
3616,-0.047553908,-0.09742188
3617,-0.26053292,-0.29895616
3618,-0.48037305,-0.48351622
3619,-0.70103586,-0.66928726
3620,-0.9469638,-0.8657329
3621,-1.1865157,-1.0537561
3622,-1.3841475,-1.2190143
3623,-1.594627,-1.3746026
3624,-1.7909807,-1.5430206
3625,-1.9573961,-1.69663
3626,-2.0927982,-1.8241656
3627,-2.1354055,-1.9359908
3628,-2.0922446,-2.0307884
3629,-1.7270814,-2.0977159
3630,-0.93349963,-2.1271245
3631,-0.23133042,-2.1142738
3632,0.24820162,-2.0261905
3633,0.640237,-1.9011042
3634,1.0081996,-1.719695
3635,1.3133888,-1.5122817
3636,1.593724,-1.3215071
3637,1.7468466,-1.1175019
3638,1.7692468,-0.95034915
3639,1.7364037,-0.79727477
3640,1.6503768,-0.66713005
3641,1.5293533,-0.57495815
3642,1.392121,-0.4899358
3643,1.240625,-0.41329575
3644,1.07378,-0.34486356
3645,0.91118556,-0.26792905
3646,0.7258643,-0.19098623
3647,0.533365,-0.10022482
3648,0.33530903,-0.009019289
3649,0.10493441,0.09850459
3650,-0.10624144,0.19484769
3651,-0.34534302,0.34491214
3652,-0.6280084,0.4725517
3653,-0.8480072,0.6582685
3654,-1.0896523,0.83758175
3655,-1.3318819,1.0005422
3656,-1.5729364,1.157937
3657,-1.7744336,1.3388886
3658,-1.9486048,1.4805771
3659,-2.0629542,1.6079211
3660,-2.0827646,1.7242844
3661,-1.9581957,1.8252417
3662,-1.4064797,1.8956623
3663,-0.5697322,1.9420255
3664,-0.0048037367,1.961371
3665,0.41771415,1.9544963
3666,0.80208844,1.9207809
3667,1.135936,1.8713216
3668,1.4321666,1.7438287
3669,1.6258779,1.7130123
3670,1.6756176,1.6036658
3671,1.678743,1.481145
3672,1.5897568,1.3573575
3673,1.4954581,1.2082769
3674,1.3640149,1.066153
3675,1.215572,0.91285807
3676,1.0353707,0.7556076
3677,0.8961997,0.6046842
3678,0.7083195,0.43270802
3679,0.5380087,0.27573988
3680,0.34456325,0.10913587
3681,0.14244083,-0.055925682
3682,-0.0892561,-0.21414283
3683,-0.28885093,-0.3763837
3684,-0.52138877,-0.52640134
3685,-0.76165444,-0.6821677
3686,-0.99229527,-0.8214487
3687,-1.2311316,-0.95063984
3688,-1.453973,-1.0701294
3689,-1.6698433,-1.1722404
3690,-1.8607004,-1.2589623
3691,-2.0093522,-1.3191639
3692,-2.1013978,-1.3744239
3693,-2.104496,-1.4076202
3694,-1.9048524,-1.427369
3695,-1.22882,-1.4223741
3696,-0.4244409,-1.4128649
3697,0.09653762,-1.4012146
3698,0.5132205,-1.3927257
3699,0.8725622,-1.3660313
3700,1.2218909,-1.3559602
3701,1.5115193,-1.3461078
3702,1.6841156,-1.3324808
3703,1.7624706,-1.3207233
3704,1.741724,-1.3180636
3705,1.6873751,-1.3134011
3706,1.5846561,-1.3160014
3707,1.444258,-1.3518388
3708,1.2995479,-1.3297335
3709,1.1543367,-1.3342503
3710,0.978234,-1.3280634
3711,0.796351,-1.3237478
3712,0.5959894,-1.305966
3713,0.41572216,-1.2680777
3714,0.21026954,-1.2153137
3715,-0.00628471,-1.1378398
3716,-0.23661321,-1.0397239
3717,-0.48373705,-0.90604687
3718,-0.731229,-0.75082487
3719,-0.9812834,-0.5568393
3720,-1.2324041,-0.32542673
3721,-1.4653056,-0.054905534
3722,-1.6779497,0.19827068
3723,-1.8723662,0.54047513
3724,-2.023208,0.8344534
3725,-2.1025956,1.1202874
3726,-2.0405068,1.3798059
3727,-1.7582076,1.603435
3728,-0.9939658,1.8045807
3729,-0.28180322,1.9651433
3730,0.19586425,2.0788803
3731,0.5880448,2.1551905
3732,0.9472324,2.186913
3733,1.2612405,2.1878908
3734,1.5054473,2.1867762
3735,1.6159055,2.1410952
3736,1.6278307,2.09359
3737,1.584194,2.0143504
3738,1.4948949,1.9206672
3739,1.3379933,1.8046553
3740,1.2244107,1.6792637
3741,1.0687248,1.5551172
3742,0.90965813,1.3957205
3743,0.7386613,1.2567786
3744,0.5595522,1.0985103
3745,0.36687756,0.94613266
3746,0.17159425,0.7816501
3747,-0.028805623,0.6126485
3748,-0.24743739,0.44779173
3749,-0.46672058,0.2835505
3750,-0.6977384,0.10828629
3751,-0.92735493,-0.049621794
3752,-1.1558417,-0.19760182
3753,-1.381602,-0.34369996
3754,-1.5996971,-0.48496225
3755,-1.796985,-0.62116134
3756,-1.9690987,-0.74692416
3757,-2.0958319,-0.84782195
3758,-2.1341023,-0.9473727
3759,-2.0554457,-1.0437181
3760,-1.6509435,-1.119265
3761,-0.7948971,-1.1800869
3762,-0.1524954,-1.2402198
3763,0.2978016,-1.2931014
3764,0.6814532,-1.357056
3765,1.0544547,-1.3884103
3766,1.3830622,-1.4398068
3767,1.6234475,-1.4807796
3768,1.7596172,-1.5222692
3769,1.7782085,-1.5816706
3770,1.7395577,-1.6107229
3771,1.6574734,-1.6586971
3772,1.528362,-1.7179589
3773,1.3986228,-1.7583234
3774,1.2480632,-1.8113065
3775,1.0840724,-1.8461919
3776,0.8848529,-1.8810515
3777,0.7328937,-1.9086249
3778,0.5378961,-1.936858
3779,0.34218848,-1.908182
3780,0.10244479,-1.8872017
3781,-0.10212806,-1.8175839
3782,-0.3410463,-1.710283
3783,-0.59029776,-1.5724604
3784,-0.8352126,-1.3582768
3785,-1.0864574,-1.1079953
3786,-1.3319687,-0.73849666
3787,-1.5700248,-0.29595014
3788,-1.7680241,0.2845025
3789,-1.9418012,0.8941709
3790,-2.0430977,1.4735278
3791,-2.0553684,1.9892629
3792,-1.9090188,2.3975985
3793,-1.3636218,2.5961413
3794,-0.5542633,2.6358752
3795,0.0084882295,2.6191459
3796,0.42840463,2.5344212
3797,0.80311006,2.4356892
3798,1.1242675,2.315796
3799,1.4096481,2.1643963
3800,1.5745486,2.0381627
3801,1.6046121,1.8860627
3802,1.583999,1.7316513
3803,1.5125296,1.5740198
3804,1.4002935,1.4112786
3805,1.2521588,1.2393683
3806,1.1092212,1.0693523
3807,0.9577156,0.8946792
3808,0.7871053,0.6838102
3809,0.6142256,0.52683884
3810,0.43329892,0.32693362
3811,0.24453783,0.13727126
3812,0.04395129,-0.06103645
3813,-0.16947177,-0.24963544
3814,-0.3726047,-0.44207594
3815,-0.59557855,-0.6367295
3816,-0.8290935,-0.82537377
3817,-1.0494659,-1.0089262
3818,-1.2767766,-1.196692
3819,-1.5129772,-1.3632946
3820,-1.7038572,-1.5191879
3821,-1.882059,-1.6698594
3822,-2.0286398,-1.7927452
3823,-2.1314135,-1.9044434
3824,-2.1350737,-1.9825956
3825,-1.9589044,-2.006001
3826,-1.3309057,-1.9873775
3827,-0.5172338,-1.8986014
3828,0.02442975,-1.7669697
3829,0.45124963,-1.5883514
3830,0.79359514,-1.394803
3831,1.1668086,-1.1830099
3832,1.4544837,-0.9715634
3833,1.6624982,-0.77524376
3834,1.7397885,-0.58821285
3835,1.7210063,-0.43554538
3836,1.6371897,-0.3024091
3837,1.5558498,-0.21478632
3838,1.4213344,-0.13899511
3839,1.2792728,-0.073278695
3840,1.1145208,-0.010628349
3841,0.96509355,0.041392278
3842,0.78310835,0.09841075
3843,0.5980052,0.1237367
3844,0.40918198,0.21664783
3845,0.201619,0.27922502
3846,-0.02870874,0.36470494
3847,-0.2517808,0.45106396
3848,-0.5000439,0.5384476
3849,-0.74047697,0.6389561
3850,-0.9856943,0.74120516
3851,-1.2369535,0.8505546
3852,-1.4709659,0.96023405
3853,-1.6825465,1.0742947
3854,-1.8883437,1.1744584
3855,-2.0182164,1.2458961
3856,-2.1024344,1.3458385
3857,-2.0571077,1.4105453
3858,-1.7712694,1.4848465
3859,-1.0027629,1.5315422
3860,-0.27762985,1.5432163
3861,0.20746346,1.5424824
3862,0.5984465,1.5308405
3863,0.95796186,1.4871036
3864,1.2899559,1.415145
3865,1.5347153,1.3295972
3866,1.6765907,1.2489303
3867,1.7038859,1.1434833
3868,1.6454515,1.0242279
3869,1.5820539,0.9093976
3870,1.4523897,0.7750378
3871,1.2656553,0.6319679
3872,1.1592145,0.48000738
3873,0.9921529,0.32606235
3874,0.82111806,0.18240273
3875,0.6497532,0.034385413
3876,0.45818815,-0.11910337
3877,0.2578457,-0.26503637
3878,0.056112595,-0.40343827
3879,-0.16095594,-0.5443158
3880,-0.39061862,-0.6879417
3881,-0.6359552,-0.82792014
3882,-0.8706432,-0.9475239
3883,-1.1050681,-1.0364895
3884,-1.3457462,-1.1241813
3885,-1.5774356,-1.1848905
3886,-1.7714994,-1.223408
3887,-1.967181,-1.2574053
3888,-2.0783706,-1.2606487
3889,-2.1149788,-1.2402972
3890,-2.0128367,-1.2252493
3891,-1.5643765,-1.1896386
3892,-0.7111159,-1.146335
3893,-0.10119846,-1.1014589
3894,0.34551954,-1.0479435
3895,0.72936,-1.0108854
3896,1.0764506,-0.9757993
3897,1.3840055,-0.9523181
3898,1.6201595,-0.9317737
3899,1.716873,-0.9499718
3900,1.7132063,-0.91576284
3901,1.6806086,-0.9067633
3902,1.5872414,-0.91443336
3903,1.4586931,-0.92576987
3904,1.2965677,-0.9379398
3905,1.1621152,-0.9612257
3906,0.92638505,-0.9797418
3907,0.82791495,-0.98290485
3908,0.6524069,-0.98915905
3909,0.4510913,-0.99176913
3910,0.13047244,-0.9772944
3911,0.029426103,-0.9461471
3912,-0.18099028,-0.9032981
3913,-0.408124,-0.84259075
3914,-0.6507149,-0.7442924
3915,-0.89511424,-0.6252228
3916,-1.1438942,-0.49405926
3917,-1.3788658,-0.3134912
3918,-1.6018388,-0.10495826
3919,-1.8058411,0.11561171
3920,-1.9736418,0.36086455
3921,-2.08575,0.59224606
3922,-2.0997,0.840229
3923,-1.9696681,1.0646544
3924,-1.4216698,1.2812248
3925,-0.60216546,1.4635534
3926,-0.033460528,1.5988086
3927,0.402129,1.7035542
3928,0.7716229,1.7671622
3929,1.12219,1.7957685
3930,1.415527,1.7984883
3931,1.6010228,1.7872095
3932,1.6625699,1.7455478
3933,1.6497144,1.6925076
3934,1.57428,1.6083385
3935,1.4676901,1.5193403
3936,1.3355511,1.4074087
3937,1.1831523,1.3024607
3938,1.0183876,1.1751292
3939,0.85672325,1.045924
3940,0.68671495,0.9078398
3941,0.5065447,0.76480865
3942,0.31655297,0.6197376
3943,0.11768945,0.4450236
3944,-0.09409237,0.32856825
3945,-0.31652552,0.18891592
3946,-0.53926903,0.050226092
3947,-0.794867,-0.094682164
3948,-1.0253775,-0.22971754
3949,-1.2436446,-0.3507434
3950,-1.4735972,-0.4865003
3951,-1.6813974,-0.62218547
3952,-1.8689151,-0.67908937
3953,-2.0226388,-0.72720575
3954,-2.1229563,-0.78880036
3955,-2.1151888,-0.8431791
3956,-1.9199324,-0.8661802
3957,-1.2763225,-0.89007187
3958,-0.48305845,-0.9067029
3959,0.061360043,-0.913569
3960,0.47292292,-0.92769074
3961,0.8230381,-0.93640786
3962,1.1811497,-0.9655558
3963,1.4716655,-0.9896317
3964,1.6379215,-1.0381167
3965,1.7372354,-1.0506229
3966,1.7150395,-1.0827712
3967,1.6571114,-1.1215758
3968,1.5578332,-1.1639324
3969,1.4296604,-1.2181079
3970,1.2853407,-1.2725551
3971,1.1097842,-1.3333099
3972,0.9584055,-1.3791456
3973,0.7743678,-1.4276663
3974,0.60688955,-1.459203
3975,0.39451844,-1.5033097
3976,0.186635,-1.5312275
3977,-0.024540827,-1.5206821
3978,-0.25733772,-1.5013038
3979,-0.49083564,-1.4576151
3980,-0.73664755,-1.355739
3981,-0.990384,-1.2292432
3982,-1.2351211,-1.0507143
3983,-1.4661313,-0.8213208
3984,-1.7427034,-0.5302277
3985,-1.8858551,-0.2160702
3986,-2.0222497,0.12151728
3987,-2.0908272,0.5012634
3988,-2.073078,0.85366946
3989,-1.7488927,1.1825457
3990,-0.99037313,1.4692268
3991,-0.2900779,1.7017343
3992,0.17823055,1.8975421
3993,0.5811564,2.0308588
3994,0.94755507,2.1278539
3995,1.2569414,2.186251
3996,1.4909117,2.2143304
3997,1.6062241,2.2122216
3998,1.5936303,2.1810048
3999,1.5815254,2.1365778
4000,1.4821246,2.0714269
4001,1.3589535,1.9707253
4002,1.2186733,1.8477889
4003,1.0633149,1.7586638
4004,0.9013391,1.631336
4005,0.7339005,1.4828694
4006,0.55929446,1.3444152
4007,0.36512795,1.1971494
4008,0.181936,1.0399586
4009,-0.03178096,0.8802476
4010,-0.239135,0.7164792
4011,-0.45942178,0.5589307
4012,-0.69623256,0.40106627
4013,-0.91396177,0.242765
4014,-1.1501148,0.08716923
4015,-1.374461,-0.075746074
4016,-1.5939796,-0.20586975
4017,-1.7988994,-0.33734915
4018,-1.9647188,-0.4624216
4019,-2.09165,-0.5691699
4020,-2.1450982,-0.677077
4021,-2.0780692,-0.7681586
4022,-1.7232997,-0.8350636
4023,-0.90711135,-0.908209
4024,-0.21722376,-0.9712214
4025,0.25276643,-1.0101697
4026,0.6444873,-1.0553242
4027,1.0077627,-1.1155205
4028,1.328451,-1.1687939
4029,1.5896337,-1.2201409
4030,1.7232492,-1.278088
4031,1.7534535,-1.3505919
4032,1.7206705,-1.3925303
4033,1.6496698,-1.4516925
4034,1.5425009,-1.5158283
4035,1.4016101,-1.585176
4036,1.2547443,-1.6545371
4037,1.0907605,-1.710337
4038,0.91869205,-1.7653384
4039,0.74916476,-1.8087312
4040,0.5560323,-1.8437968
4041,0.353645,-1.8518313
4042,0.14126408,-1.8520256
4043,-0.08300701,-1.8178741
4044,-0.3249377,-1.7349732
4045,-0.5628773,-1.5986546
4046,-0.8123967,-1.4184065
4047,-1.0686396,-1.1748034
4048,-1.3300639,-0.8664995
4049,-1.5361369,-0.5015916
4050,-1.7382251,-0.06936421
4051,-1.9116299,0.500338
4052,-2.0382543,1.1114988
4053,-2.0602145,1.7255267
4054,-1.9682655,2.2204163
4055,-1.4832253,2.544684
4056,-0.67890424,2.7141817
4057,-0.07549123,2.732919
4058,0.3536962,2.6824126
4059,0.74727386,2.582838
4060,1.0447677,2.4906654
4061,1.3653709,2.364709
4062,1.5457797,2.2264295
4063,1.6021911,2.0748475
4064,1.5775694,1.9181933
4065,1.5289112,1.766707
4066,1.4207687,1.6024612
4067,1.2856247,1.4357815
4068,1.1352992,1.2660172
4069,0.9830041,1.084625
4070,0.81518644,0.90451294
4071,0.6427814,0.7120365
4072,0.46783823,0.5161804
4073,0.2749189,0.32641643
4074,0.05999455,0.13106716
4075,-0.12269022,-0.07071224
4076,-0.33661383,-0.25384247
4077,-0.56193805,-0.44737288
4078,-0.7887382,-0.6521561
4079,-1.0302012,-0.8316304
4080,-1.2432958,-1.0106015
4081,-1.4657547,-1.1905376
4082,-1.6766663,-1.3582071
4083,-1.8695531,-1.514828
4084,-2.032463,-1.6569293
4085,-2.1384642,-1.7843262
4086,-2.1492321,-1.88212
4087,-2.026653,-1.9712383
4088,-1.5180893,-2.014609
4089,-0.69402206,-2.0046651
4090,-0.08094479,-1.9443642
4091,0.3645336,-1.8254395
4092,0.7511224,-1.6511397
4093,1.0991439,-1.4495114
4094,1.4044702,-1.21369
4095,1.6379994,-0.9929066
4096,1.7451656,-0.785262
4097,1.744494,-0.61479294
4098,1.6897175,-0.47126278
4099,1.5966657,-0.3428733
4100,1.4758693,-0.25656238
4101,1.3359375,-0.1877941
4102,1.1786872,-0.1278321
4103,1.0201026,-0.068371944
4104,0.8440066,-0.010041076
4105,0.65325856,0.04192966
4106,0.46446052,0.10910373
4107,0.25992543,0.1751378
4108,0.042706404,0.2546801
4109,-0.18152897,0.3424349
4110,-0.42523625,0.44267508
4111,-0.6780572,0.55261904
4112,-0.9241017,0.67048305
4113,-1.1702759,0.79443544
4114,-1.4385653,0.91035336
4115,-1.6394855,0.93440676
4116,-1.8424467,1.1639153
4117,-1.9904956,1.2825092
4118,-2.0868983,1.3928609
4119,-2.0829933,1.489422
4120,-1.8932678,1.5617344
4121,-1.2173632,1.6412768
4122,-0.43267122,1.6833631
4123,0.060286406,1.7024922
4124,0.48544455,1.6969501
4125,0.8508377,1.6597517
4126,1.1851444,1.6127577
4127,1.4618263,1.5432421
4128,1.6342071,1.4578856
4129,1.6654538,1.3753825
4130,1.658691,1.267068
4131,1.5837339,1.1380581
4132,1.4484527,1.0097207
4133,1.3305463,0.8717459
4134,1.1748827,0.73362744
4135,1.0063335,0.57213724
4136,0.84395194,0.4190515
4137,0.67254573,0.2591263
4138,0.4796415,0.10919049
4139,0.2914384,-0.08400527
4140,0.08381985,-0.19854486
4141,-0.13107806,-0.35290244
4142,-0.35431698,-0.4974242
4143,-0.596144,-0.63514674
4144,-0.8238837,-0.7802173
4145,-1.0625781,-0.9045865
4146,-1.2965673,-1.0173905
4147,-1.5169611,-1.1134925
4148,-1.7297335,-1.1912214
4149,-1.9129744,-1.2499111
4150,-2.0514812,-1.2978771
4151,-2.1294878,-1.3223944
4152,-2.081907,-1.3258634
4153,-1.7756631,-1.3012404
4154,-0.9736614,-1.274551
4155,-0.2985335,-1.2481519
4156,0.20245135,-1.2073361
4157,0.60679775,-1.1678942
4158,0.9666445,-1.1378458
4159,1.2914602,-1.1107053
4160,1.5442948,-1.1000233
4161,1.6845148,-1.0762109
4162,1.7236867,-1.0685028
4163,1.6958423,-1.0655636
4164,1.6138059,-1.059128
4165,1.5014197,-1.084562
4166,1.3539262,-1.0818518
4167,1.2148758,-1.0915132
4168,1.0533905,-1.1061734
4169,0.8825216,-1.1165489
4170,0.7029511,-1.1206578
4171,0.5167531,-1.1114272
4172,0.3215059,-1.090958
4173,0.11500449,-1.0587016
4174,-0.11821352,-1.0149013
4175,-0.35783798,-0.93954206
4176,-0.59627426,-0.84192944
4177,-0.8513191,-0.715978
4178,-1.0852515,-0.5596844
4179,-1.327056,-0.37575588
4180,-1.5574721,-0.15805551
4181,-1.7719575,0.08268733
4182,-1.9485368,0.33863935
4183,-2.0755005,0.60862833
4184,-2.1741467,0.86469877
4185,-2.0184977,1.1138338
4186,-1.5917779,1.3355514
4187,-0.7609334,1.5491006
4188,-0.1407549,1.701716
4189,0.29274383,1.8130195
4190,0.661253,1.9017618
4191,1.029152,1.9505627
4192,1.3275592,1.9639084
4193,1.5039823,1.9507469
4194,1.6257572,1.9256957
4195,1.6236281,1.8751531
4196,1.5615697,1.8019158
4197,1.4561067,1.7048982
4198,1.322254,1.6039923
4199,1.1720213,1.4843352
4200,1.1729637,-1.7397232
4201,0.9866482,-1.6830822
4202,0.80822045,-1.5981207
4203,0.6149753,-1.4925324
4204,0.39429477,-1.3536444
4205,0.17601709,-1.1771189
4206,-0.07905167,-0.9813799
4207,-0.3104302,-0.75003767
4208,-0.55894125,-0.48993647
4209,-0.8173431,-0.20034637
4210,-1.0629762,0.105531186
4211,-1.2962855,0.41944718
4212,-1.5165757,0.73233694
4213,-1.7028694,1.0487447
4214,-1.8526485,1.3331032
4215,-1.903413,1.6014562
4216,-1.828872,1.8320104
4217,-1.4305366,2.0680776
4218,-0.61079025,2.2550654
4219,-0.025407042,2.4038494
4220,0.3818048,2.5276954
4221,0.7272901,2.6017826
4222,1.0551522,2.6492984
4223,1.3380705,2.6555183
4224,1.5660784,2.6434505
4225,1.6863986,2.60049
4226,1.7013346,2.5407128
4227,1.6707454,2.46452
4228,1.5859926,2.3628507
4229,1.4688842,2.2435477
4230,1.3250409,2.1128402
4231,1.1814717,1.9731145
4232,1.0232716,1.8181045
4233,0.85025144,1.6517776
4234,0.6677566,1.4896126
4235,0.48628727,1.3015201
4236,0.24614325,1.0887545
4237,0.07820304,0.9614405
4238,-0.18064241,0.78488106
4239,-0.38026682,0.6020624
4240,-0.6048414,0.4233887
4241,-0.83257884,0.24660744
4242,-1.0506619,0.08374885
4243,-1.2861545,-0.09798482
4244,-1.5200155,-0.26172793
4245,-1.6927582,-0.4178659
4246,-1.8633679,-0.5940223
4247,-1.9577364,-0.73130476
4248,-1.9532878,-0.8705671
4249,-1.7752756,-1.0032041
4250,-1.0381829,-1.1237738
4251,-0.3209919,-1.2338898
4252,0.16667041,-1.336263
4253,0.54374987,-1.4326394
4254,0.9038663,-1.5258243
4255,1.2043382,-1.6105107
4256,1.5108196,-1.6915444
4257,1.7314816,-1.766565
4258,1.8557749,-1.8407252
4259,1.8886386,-1.9045943
4260,1.8456506,-1.9714067
4261,1.7807502,-2.0244677
4262,1.6686944,-2.0752463
4263,1.5396122,-2.1396034
4264,1.3916403,-2.160923
4265,1.2291346,-2.1898525
4266,1.0595089,-2.2059774
4267,0.8764485,-2.2540522
4268,0.6579756,-2.1889622
4269,0.46076518,-2.1440296
4270,0.23769738,-2.051707
4271,-0.003607618,-1.9390463
4272,-0.26417968,-1.7855158
4273,-0.51530164,-1.5548928
4274,-0.8093696,-1.2629253
4275,-1.0393567,-0.89695287
4276,-1.3036395,-0.37261024
4277,-1.5217408,0.26276246
4278,-1.713037,0.9054483
4279,-1.8640697,1.4507173
4280,-1.943605,1.8962002
4281,-1.8925164,2.242915
4282,-1.5153486,2.4625301
4283,-0.7044295,2.5266628
4284,-0.10785872,2.504986
4285,0.2957472,2.4355369
4286,0.6496362,2.3380494
4287,0.9517386,2.2170103
4288,1.2581261,2.080446
4289,1.4822501,1.9414995
4290,1.6030121,1.7919991
4291,1.6221875,1.6248475
4292,1.5904387,1.4761581
4293,1.4738557,1.3105385
4294,1.3914163,1.1415651
4295,1.2522941,0.9607699
4296,1.1080291,0.7590837
4297,0.94367087,0.6016951
4298,0.77424276,0.40689692
4299,0.61225957,0.2175163
4300,0.42664164,0.030201884
4301,0.23249622,-0.16758302
4302,0.024838094,-0.38884476
4303,-0.20283681,-0.56074363
4304,-0.4215238,-0.7448399
4305,-0.6415705,-0.9332425
4306,-0.876674,-1.1169206
4307,-1.1063609,-1.2864485
4308,-1.3355063,-1.4332235
4309,-1.547061,-1.5814223
4310,-1.7368377,-1.6614327
4311,-1.9059191,-1.7365366
4312,-2.0299957,-1.7363981
4313,-2.024013,-1.6685784
4314,-1.8267236,-1.5203118
4315,-1.1182075,-1.2655233
4316,-0.37638497,-0.87540215
4317,0.103245184,-0.3771462
4318,0.4786707,0.1242051
4319,0.81124,0.5364803
4320,1.1352329,0.78547186
4321,1.3991807,0.9080837
4322,1.6224564,0.8748764
4323,1.7302967,0.77955514
4324,1.7458192,0.64819235
4325,1.7109516,0.5061299
4326,1.6373161,0.36337736
4327,1.5065893,0.21134809
4328,1.3962145,0.07354476
4329,1.2481676,-0.07496262
4330,1.0919356,-0.20901173
4331,0.92061555,-0.3507736
4332,0.7435499,-0.4854536
4333,0.5570294,-0.6131091
4334,0.3453658,-0.7360408
4335,0.12956989,-0.8536285
4336,-0.10581335,-0.9826653
4337,-0.34806147,-1.0759797
4338,-0.6025649,-1.1754445
4339,-0.90387785,-1.2808284
4340,-1.1160218,-1.3705618
4341,-1.3533943,-1.4247692
4342,-1.5785315,-1.4910532
4343,-1.779318,-1.5370508
4344,-1.9666834,-1.5817273
4345,-2.031779,-1.586932
4346,-2.0034077,-1.5683091
4347,-1.6748854,-1.5290115
4348,-0.8492604,-1.4485496
4349,-0.2055588,-1.3125794
4350,0.21861449,-1.125751
4351,0.57611156,-0.87676746
4352,0.8947613,-0.5232861
4353,1.2126427,-0.06343923
4354,1.4714012,0.456342
4355,1.6459638,0.9435575
4356,1.7147803,1.324645
4357,1.694756,1.5741142
4358,1.6207025,1.6811359
4359,1.494772,1.6589298
4360,1.3190355,1.5858157
4361,1.2340533,1.4811292
4362,1.1016537,1.3518758
4363,0.9356192,1.2122606
4364,0.7735963,1.0775837
4365,0.5882624,0.9347039
4366,0.39206415,0.79990345
4367,0.18530905,0.66200215
4368,-0.041626375,0.53050864
4369,-0.28488886,0.3916136
4370,-0.52573025,0.26386565
4371,-0.78136504,0.14052092
4372,-1.0344238,0.008721881
4373,-1.2778826,-0.16632287
4374,-1.5091381,-0.23798104
4375,-1.7475625,-0.36045846
4376,-1.8957162,-0.48423526
4377,-2.028932,-0.59451485
4378,-2.0703242,-0.7014711
4379,-1.9450396,-0.80609006
4380,-1.3152143,-0.8992495
4381,-0.50270146,-0.9972264
4382,0.00010890541,-1.0868787
4383,0.38278556,-1.1753763
4384,0.71367216,-1.2010653
4385,1.0400188,-1.2326113
4386,1.3265618,-1.2301452
4387,1.5548232,-1.1801878
4388,1.7061579,-1.0789148
4389,1.7299345,-0.9202847
4390,1.6955719,-0.7084014
4391,1.6150223,-0.50467116
4392,1.4957294,-0.27559447
4393,1.3663014,-0.10602054
4394,1.209726,0.05461387
4395,1.0521762,0.19960044
4396,0.8740781,0.30620876
4397,0.7113015,0.4071786
4398,0.5161436,0.48627385
4399,0.3062203,0.5484226
4400,0.0530921,0.58966464
4401,-0.15682013,0.6326299
4402,-0.4008313,0.6671926
4403,-0.6539867,0.6970633
4404,-0.93187153,0.71566683
4405,-1.187273,0.7330638
4406,-1.4356662,0.7297413
4407,-1.6797587,0.7371539
4408,-1.8741297,0.7536625
4409,-2.0369656,0.76514715
4410,-2.1300416,0.7797841
4411,-2.0941248,0.8034148
4412,-1.7353117,0.8220168
4413,-0.8755142,0.8510508
4414,-0.2607377,0.8833541
4415,0.14640552,0.8933573
4416,0.50361043,0.9331681
4417,0.82516384,0.9415995
4418,1.1199162,0.947049
4419,1.379423,0.9301564
4420,1.556144,0.91952676
4421,1.6111834,0.8972841
4422,1.603548,0.8592591
4423,1.5399196,0.8115621
4424,1.4298341,0.7380964
4425,1.3099107,0.6643384
4426,1.1660527,0.5946547
4427,1.0099077,0.50073814
4428,0.8264613,0.3971338
4429,0.6696993,0.30487773
4430,0.48626292,0.20005202
4431,0.28659937,0.09593359
4432,0.078606986,-0.020164091
4433,-0.15015449,-0.12427338
4434,-0.3808252,-0.24502425
4435,-0.64282775,-0.36645353
4436,-0.8831472,-0.48526084
4437,-1.1405584,-0.60105866
4438,-1.3771756,-0.7097551
4439,-1.6129135,-0.8210081
4440,-1.8328441,-0.9199462
4441,-2.0024314,-1.0066044
4442,-2.1217833,-1.0893363
4443,-2.1568224,-1.134055
4444,-1.9856887,-1.1810973
4445,-1.2787336,-1.2139904
4446,-0.50098675,-1.2019045
4447,-0.037311833,-1.2010734
4448,0.34674677,-1.1582968
4449,0.6838325,-1.1210012
4450,0.99919045,-1.0676763
4451,1.2766356,-1.0079342
4452,1.4964176,-0.9524006
4453,1.6040375,-0.89537966
4454,1.6506503,-0.83875656
4455,1.6182979,-0.79564476
4456,1.5286098,-0.7415684
4457,1.436089,-0.70673794
4458,1.3090152,-0.675784
4459,1.1636214,-0.65377563
4460,1.0043933,-0.63788307
4461,0.83528036,-0.62019795
4462,0.6479983,-0.608274
4463,0.46917972,-0.5955699
4464,0.26435912,-0.57600486
4465,0.024543637,-0.5622215
4466,-0.19799139,-0.53761965
4467,-0.46055838,-0.50777256
4468,-0.70631737,-0.46989524
4469,-0.9717068,-0.42595527
4470,-1.2266493,-0.37325814
4471,-1.4754964,-0.30238122
4472,-1.7121078,-0.22644834
4473,-1.9175359,-0.13325009
4474,-2.0805082,-0.021107938
4475,-2.1678278,0.11049197
4476,-2.1211069,0.2511377
